method,distance_metric,query_track_id,query_label,rank,neighbor_track_id,neighbor_label,distance,same_genre,human_similarity_1_to_5,human_notes
engineered_features,euclidean,disco/disco.00043,disco,1,disco/disco.00027,disco,6.113028526306152,True,,
engineered_features,euclidean,disco/disco.00043,disco,2,pop/pop.00036,pop,6.209668159484863,False,,
engineered_features,euclidean,disco/disco.00043,disco,3,hiphop/hiphop.00051,hiphop,6.225384712219238,False,,
engineered_features,euclidean,disco/disco.00043,disco,4,reggae/reggae.00055,reggae,6.377129554748535,False,,
engineered_features,euclidean,disco/disco.00043,disco,5,rock/rock.00042,rock,6.384155750274658,False,,
engineered_features,euclidean,hiphop/hiphop.00043,hiphop,1,hiphop/hiphop.00032,hiphop,6.329032897949219,True,,
engineered_features,euclidean,hiphop/hiphop.00043,hiphop,2,hiphop/hiphop.00046,hiphop,6.822968006134033,True,,
engineered_features,euclidean,hiphop/hiphop.00043,hiphop,3,reggae/reggae.00063,reggae,7.2061567306518555,False,,
engineered_features,euclidean,hiphop/hiphop.00043,hiphop,4,disco/disco.00027,disco,7.208587646484375,False,,
engineered_features,euclidean,hiphop/hiphop.00043,hiphop,5,pop/pop.00010,pop,7.299374103546143,False,,
engineered_features,euclidean,jazz/jazz.00086,jazz,1,pop/pop.00086,pop,7.8335700035095215,False,,
engineered_features,euclidean,jazz/jazz.00086,jazz,2,pop/pop.00051,pop,8.159306526184082,False,,
engineered_features,euclidean,jazz/jazz.00086,jazz,3,pop/pop.00087,pop,8.250953674316406,False,,
engineered_features,euclidean,jazz/jazz.00086,jazz,4,pop/pop.00090,pop,8.281615257263184,False,,
engineered_features,euclidean,jazz/jazz.00086,jazz,5,disco/disco.00026,disco,8.312505722045898,False,,
engineered_features,euclidean,metal/metal.00008,metal,1,disco/disco.00016,disco,6.492189407348633,False,,
engineered_features,euclidean,metal/metal.00008,metal,2,hiphop/hiphop.00032,hiphop,6.792943000793457,False,,
engineered_features,euclidean,metal/metal.00008,metal,3,hiphop/hiphop.00033,hiphop,6.874917507171631,False,,
engineered_features,euclidean,metal/metal.00008,metal,4,rock/rock.00037,rock,6.875927925109863,False,,
engineered_features,euclidean,metal/metal.00008,metal,5,rock/rock.00040,rock,6.8951497077941895,False,,
engineered_features,euclidean,pop/pop.00069,pop,1,rock/rock.00056,rock,4.833436489105225,False,,
engineered_features,euclidean,pop/pop.00069,pop,2,pop/pop.00072,pop,5.684911251068115,True,,
engineered_features,euclidean,pop/pop.00069,pop,3,hiphop/hiphop.00034,hiphop,5.917047023773193,False,,
engineered_features,euclidean,pop/pop.00069,pop,4,rock/rock.00036,rock,6.032200813293457,False,,
engineered_features,euclidean,pop/pop.00069,pop,5,rock/rock.00035,rock,6.054732322692871,False,,
engineered_features,euclidean,reggae/reggae.00020,reggae,1,reggae/reggae.00025,reggae,5.18698787689209,True,,
engineered_features,euclidean,reggae/reggae.00020,reggae,2,reggae/reggae.00026,reggae,5.310612678527832,True,,
engineered_features,euclidean,reggae/reggae.00020,reggae,3,reggae/reggae.00024,reggae,5.5863847732543945,True,,
engineered_features,euclidean,reggae/reggae.00020,reggae,4,reggae/reggae.00013,reggae,5.652500152587891,True,,
engineered_features,euclidean,reggae/reggae.00020,reggae,5,reggae/reggae.00007,reggae,5.690166473388672,True,,
engineered_features,euclidean,rock/rock.00009,rock,1,rock/rock.00007,rock,7.164486408233643,True,,
engineered_features,euclidean,rock/rock.00009,rock,2,country/country.00094,country,7.902035713195801,False,,
engineered_features,euclidean,rock/rock.00009,rock,3,country/country.00012,country,8.140068054199219,False,,
engineered_features,euclidean,rock/rock.00009,rock,4,rock/rock.00003,rock,8.310423851013184,True,,
engineered_features,euclidean,rock/rock.00009,rock,5,country/country.00025,country,8.328298568725586,False,,
metadata_genre,label_exact_match,blues/blues.00008,blues,1,blues/blues.00000,blues,0.0,True,,
metadata_genre,label_exact_match,blues/blues.00008,blues,2,blues/blues.00001,blues,0.0,True,,
metadata_genre,label_exact_match,blues/blues.00008,blues,3,blues/blues.00002,blues,0.0,True,,
metadata_genre,label_exact_match,blues/blues.00008,blues,4,blues/blues.00003,blues,0.0,True,,
metadata_genre,label_exact_match,blues/blues.00008,blues,5,blues/blues.00004,blues,0.0,True,,
metadata_genre,label_exact_match,classical/classical.00077,classical,1,classical/classical.00000,classical,0.0,True,,
metadata_genre,label_exact_match,classical/classical.00077,classical,2,classical/classical.00001,classical,0.0,True,,
metadata_genre,label_exact_match,classical/classical.00077,classical,3,classical/classical.00002,classical,0.0,True,,
metadata_genre,label_exact_match,classical/classical.00077,classical,4,classical/classical.00003,classical,0.0,True,,
metadata_genre,label_exact_match,classical/classical.00077,classical,5,classical/classical.00004,classical,0.0,True,,
metadata_genre,label_exact_match,country/country.00065,country,1,country/country.00000,country,0.0,True,,
metadata_genre,label_exact_match,country/country.00065,country,2,country/country.00001,country,0.0,True,,
metadata_genre,label_exact_match,country/country.00065,country,3,country/country.00002,country,0.0,True,,
metadata_genre,label_exact_match,country/country.00065,country,4,country/country.00003,country,0.0,True,,
metadata_genre,label_exact_match,country/country.00065,country,5,country/country.00004,country,0.0,True,,
metadata_genre,label_exact_match,disco/disco.00043,disco,1,disco/disco.00000,disco,0.0,True,,
metadata_genre,label_exact_match,disco/disco.00043,disco,2,disco/disco.00001,disco,0.0,True,,
metadata_genre,label_exact_match,disco/disco.00043,disco,3,disco/disco.00002,disco,0.0,True,,
metadata_genre,label_exact_match,disco/disco.00043,disco,4,disco/disco.00003,disco,0.0,True,,
metadata_genre,label_exact_match,disco/disco.00043,disco,5,disco/disco.00004,disco,0.0,True,,
metadata_genre,label_exact_match,hiphop/hiphop.00043,hiphop,1,hiphop/hiphop.00000,hiphop,0.0,True,,
metadata_genre,label_exact_match,hiphop/hiphop.00043,hiphop,2,hiphop/hiphop.00001,hiphop,0.0,True,,
metadata_genre,label_exact_match,hiphop/hiphop.00043,hiphop,3,hiphop/hiphop.00002,hiphop,0.0,True,,
metadata_genre,label_exact_match,hiphop/hiphop.00043,hiphop,4,hiphop/hiphop.00003,hiphop,0.0,True,,
metadata_genre,label_exact_match,hiphop/hiphop.00043,hiphop,5,hiphop/hiphop.00004,hiphop,0.0,True,,
metadata_genre,label_exact_match,jazz/jazz.00086,jazz,1,jazz/jazz.00000,jazz,0.0,True,,
metadata_genre,label_exact_match,jazz/jazz.00086,jazz,2,jazz/jazz.00001,jazz,0.0,True,,
metadata_genre,label_exact_match,jazz/jazz.00086,jazz,3,jazz/jazz.00002,jazz,0.0,True,,
metadata_genre,label_exact_match,jazz/jazz.00086,jazz,4,jazz/jazz.00003,jazz,0.0,True,,
metadata_genre,label_exact_match,jazz/jazz.00086,jazz,5,jazz/jazz.00004,jazz,0.0,True,,
metadata_genre,label_exact_match,metal/metal.00008,metal,1,metal/metal.00000,metal,0.0,True,,
metadata_genre,label_exact_match,metal/metal.00008,metal,2,metal/metal.00001,metal,0.0,True,,
metadata_genre,label_exact_match,metal/metal.00008,metal,3,metal/metal.00002,metal,0.0,True,,
metadata_genre,label_exact_match,metal/metal.00008,metal,4,metal/metal.00003,metal,0.0,True,,
metadata_genre,label_exact_match,metal/metal.00008,metal,5,metal/metal.00004,metal,0.0,True,,
metadata_genre,label_exact_match,pop/pop.00069,pop,1,pop/pop.00000,pop,0.0,True,,
metadata_genre,label_exact_match,pop/pop.00069,pop,2,pop/pop.00001,pop,0.0,True,,
metadata_genre,label_exact_match,pop/pop.00069,pop,3,pop/pop.00002,pop,0.0,True,,
metadata_genre,label_exact_match,pop/pop.00069,pop,4,pop/pop.00003,pop,0.0,True,,
metadata_genre,label_exact_match,pop/pop.00069,pop,5,pop/pop.00004,pop,0.0,True,,
metadata_genre,label_exact_match,reggae/reggae.00020,reggae,1,reggae/reggae.00000,reggae,0.0,True,,
metadata_genre,label_exact_match,reggae/reggae.00020,reggae,2,reggae/reggae.00001,reggae,0.0,True,,
metadata_genre,label_exact_match,reggae/reggae.00020,reggae,3,reggae/reggae.00002,reggae,0.0,True,,
metadata_genre,label_exact_match,reggae/reggae.00020,reggae,4,reggae/reggae.00003,reggae,0.0,True,,
metadata_genre,label_exact_match,reggae/reggae.00020,reggae,5,reggae/reggae.00004,reggae,0.0,True,,
metadata_genre,label_exact_match,rock/rock.00009,rock,1,rock/rock.00000,rock,0.0,True,,
metadata_genre,label_exact_match,rock/rock.00009,rock,2,rock/rock.00001,rock,0.0,True,,
metadata_genre,label_exact_match,rock/rock.00009,rock,3,rock/rock.00002,rock,0.0,True,,
metadata_genre,label_exact_match,rock/rock.00009,rock,4,rock/rock.00003,rock,0.0,True,,
metadata_genre,label_exact_match,rock/rock.00009,rock,5,rock/rock.00004,rock,0.0,True,,
